"統計年月","區域別","村里","戶數","人口數","人口數-男","人口數-女","M20_34","F20_34","M35_49","F35_49","M50_64","F50_64","M65_79","F65_79","M80up","F80up","投票人口男","投票人口女"
"10309","雲林縣四湖鄉","羊調村","417","1193","660","533",112,103,187,108,176,103,86,112,27,50,588,476
"10309","雲林縣四湖鄉","蔡厝村","356","1139","644","495",115,81,166,107,161,88,77,91,39,52,558,419
"10309","雲林縣四湖鄉","飛東村","237","675","365","310",71,65,96,52,91,63,44,52,19,36,321,268
"10309","雲林縣四湖鄉","飛沙村","383","1120","603","517",111,88,190,109,142,108,57,79,22,45,522,429
"10309","雲林縣四湖鄉","鹿場村","415","1122","611","511",110,100,137,101,177,99,95,99,26,55,545,454
"10309","雲林縣四湖鄉","<f3><U+00BF><U+00BF><U+0080>子村","430","1134","597","537",107,105,194,114,137,119,58,96,25,43,521,477
"10309","雲林縣四湖鄉","<f3><U+00BF><U+00BF><U+0080>東村","441","1282","687","595",108,115,235,146,156,120,71,90,22,38,592,509
"10309","雲林縣口湖鄉","下崙村","812","2457","1341","1116",294,255,408,236,283,196,135,164,33,61,1153,912
"10309","雲林縣口湖鄉","口湖村","440","1356","695","661",178,168,156,135,159,136,71,81,21,36,585,556
"10309","雲林縣口湖鄉","台子村","692","2300","1172","1128",267,285,284,259,237,203,110,108,24,57,922,912
"10309","雲林縣口湖鄉","埔北村","359","1046","583","463",121,92,154,99,143,72,61,73,18,36,497,372
"10309","雲林縣口湖鄉","埔南村","285","843","436","407",103,96,104,85,100,88,47,57,18,30,372,356
"10309","雲林縣口湖鄉","崙中村","633","1893","1001","892",193,176,315,229,202,148,112,129,32,57,854,739
"10309","雲林縣口湖鄉","崙東村","575","1805","970","835",211,193,285,202,198,157,98,101,23,41,815,694
"10309","雲林縣口湖鄉","後厝村","297","868","468","400",74,74,137,83,114,78,69,73,18,28,412,336
"10309","雲林縣口湖鄉","成龍村","371","1135","608","527",114,103,150,111,146,111,86,95,30,42,526,462
"10309","雲林縣口湖鄉","梧北村","501","1469","803","666",144,123,200,129,208,130,113,119,31,60,696,561
"10309","雲林縣口湖鄉","梧南村","707","2161","1148","1013",203,231,284,199,266,187,134,157,37,61,924,835
"10309","雲林縣口湖鄉","水井村","361","1151","627","524",118,114,160,103,140,92,82,86,21,46,521,441
"10309","雲林縣口湖鄉","港東村","620","1833","942","891",185,201,272,217,217,188,97,108,28,55,799,769
"10309","雲林縣口湖鄉","港西村","336","993","507","486",88,96,133,126,132,124,63,56,17,31,433,433
"10309","雲林縣口湖鄉","湖口村","370","1207","656","551",108,110,169,115,163,92,79,89,36,31,555,437
"10309","雲林縣口湖鄉","湖東村","524","1487","773","714",156,151,201,154,177,138,103,108,20,44,657,595
"10309","雲林縣口湖鄉","蚵寮村","579","1742","913","829",208,199,242,188,212,165,81,88,32,50,775,690
"10309","雲林縣口湖鄉","謝厝村","410","1247","626","621",144,160,134,115,167,124,52,60,18,50,515,509
"10309","雲林縣口湖鄉","過港村","267","732","398","334",76,63,114,66,99,70,49,55,16,30,354,284
"10309","雲林縣口湖鄉","青蚶村","215","652","343","309",65,55,100,76,82,65,43,48,11,20,301,264
"10309","雲林縣口湖鄉","頂湖村","296","825","462","363",80,76,122,81,110,56,51,59,16,29,379,301
"10309","雲林縣水林鄉","土厝村","525","1424","766","658",137,130,190,129,189,124,107,115,34,57,657,555
"10309","雲林縣水林鄉","塭底村","350","826","476","350",69,61,145,64,126,71,68,66,18,39,426,301
"10309","雲林縣水林鄉","大山村","496","1284","696","588",128,131,163,98,187,119,82,107,32,58,592,513
"10309","雲林縣水林鄉","大溝村","429","1193","666","527",113,95,170,116,151,83,88,86,28,56,550,436
"10309","雲林縣水林鄉","尖山村","300","806","449","357",89,76,121,56,104,76,64,71,6,21,384,300
"10309","雲林縣水林鄉","山腳村","376","1003","548","455",100,105,124,83,159,97,73,77,22,45,478,407
"10309","雲林縣水林鄉","後寮村","363","878","466","412",65,67,133,74,104,64,70,92,23,45,395,342
"10309","雲林縣水林鄉","春埔村","411","1125","640","485",93,80,156,92,183,106,95,102,33,42,560,422
"10309","雲林縣水林鄉","松中村","251","624","352","272",46,38,106,47,83,52,49,55,25,37,309,229
"10309","雲林縣水林鄉","松北村","492","1309","725","584",118,90,181,84,161,104,98,135,43,62,601,475
"10309","雲林縣水林鄉","松西村","321","793","435","358",58,75,99,52,117,69,81,78,31,40,386,314
"10309","雲林縣水林鄉","水北村","995","2807","1492","1315",296,254,323,256,367,251,176,233,44,85,1206,1079
"10309","雲林縣水林鄉","水南村","863","2380","1255","1125",273,231,274,242,274,229,153,160,37,64,1011,926
"10309","雲林縣水林鄉","海埔村","433","1213","651","562",115,106,157,117,155,98,77,95,25,47,529,463
"10309","雲林縣水林鄉","溪墘村","342","932","486","446",98,78,116,99,108,75,72,89,18,37,412,378
"10309","雲林縣水林鄉","灣東村","303","729","404","325",67,42,89,74,109,66,69,66,29,37,363,285
"10309","雲林縣水林鄉","灣西村","477","1168","673","495",128,90,157,88,179,111,101,97,29,43,594,429
"10309","雲林縣水林鄉","萬興村","333","895","480","415",89,85,95,79,154,76,59,69,23,56,420,365
"10309","雲林縣水林鄉","蕃薯村","444","1149","638","511",122,92,152,95,174,115,71,93,23,47,542,442
"10309","雲林縣水林鄉","蘇秦村","505","1259","683","576",95,86,175,118,187,109,104,121,32,60,593,494
"10309","雲林縣水林鄉","西井村","286","754","436","318",68,44,103,68,114,59,70,76,14,25,369,272
"10309","雲林縣水林鄉","車港村","293","743","417","326",71,61,108,59,105,63,50,68,24,25,358,276
"10309","雲林縣水林鄉","順興村","350","995","558","437",104,83,137,85,134,92,82,71,28,46,485,377
"10309","雲林縣水林鄉","<f0><U+00A3><U+0090><U+00A4>埔村","328","857","494","363",76,56,132,57,106,78,78,80,37,43,429,314
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
